348
260
0,0,0,0,213.626,488.289,1129.17,869.764,701.915,1022.35,1312.28,2975.51,1632.72,1052.87,671.397,3036.55,15487.9,17563.1,5493.25,3952.09,7537.96,9735.26,12878.6,20386.1,18219.301,8682.38,4516.67,2914.47,2197.3,2029.45,1770.05
0,0,0,0,152.59,473.03,900.282,442.512,473.03,366.217,808.728,1754.79,1159.69,579.843,442.512,1998.93,9994.66,11093.3,3418.02,2365.15,4989.7,6408.79,9979.4,16739.1,14908.1,6836.04,3799.5,2395.67,1968.41,1678.49,1495.38
0,0,0,0,259.403,503.548,1144.43,473.03,579.843,473.03,976.577,2029.45,1174.94,534.066,549.325,1861.6,9475.85,11215.4,3250.17,2487.22,4684.52,6271.46,10223.5,16784.9,14984.4,6851.3,3936.83,2395.67,2121,1693.75,1510.64
0,0,0,0,183.108,366.217,747.692,350.958,488.289,488.289,778.21,1846.34,1205.46,717.174,411.994,1953.15,9536.89,11276.4,3433.28,2502.48,4440.38,5951.02,9796.29,16693.4,14786,7034.41,3967.35,2182.04,1892.12,1831.08,1403.83
0,0,0,0,167.849,503.548,946.059,473.03,396.735,473.03,839.246,1922.64,1174.94,640.879,534.066,1953.15,10971.2,12146.2,3524.83,2685.59,5172.81,6759.75,10391.4,16784.9,15060.7,7019.15,3982.6,2288.85,1953.15,1815.82,1602.2
0,0,0,0,228.885,427.253,1098.65,488.289,625.62,488.289,1068.13,2426.18,1358.05,747.692,625.62,2227.82,12359.8,13946.7,4104.68,2624.55,6103.61,7598.99,11413.7,18677,16388.199,7537.96,4135.19,2441.44,1983.67,1861.6,1678.49
0,0,0,0,183.108,503.548,1007.1,396.735,564.584,518.807,1007.1,1983.67,1007.1,625.62,534.066,1846.34,9643.7,10910.2,3311.21,2456.7,4943.92,6424.05,9842.07,16800.199,15335.3,6958.11,3997.86,2441.44,1785.31,1678.49,1525.9
0,0,0,0,152.59,610.361,1297.02,503.548,732.433,701.915,1525.9,3326.47,1739.53,1007.1,869.764,3234.91,17746.199,19638.4,5798.43,4379.34,8911.27,11032.3,14770.7,23880.4,20737,9842.07,5188.07,3372.24,2548.26,2410.93,2059.97
0,0,0,0,167.849,610.361,1358.05,610.361,854.505,656.138,1495.38,3280.69,1739.53,900.282,839.246,2853.44,16479.699,19745.199,5874.72,4135.19,8422.98,10544,15243.8,22415.5,20645.5,9277.49,5554.28,3051.8,2639.81,2349.89,1861.6
0,0,0,0,198.367,640.879,1480.13,701.915,762.951,732.433,1449.61,3311.21,1892.12,839.246,869.764,3021.29,16144,19012.699,5661.1,4150.45,8453.5,10071,14725,22903.801,20172.4,9399.56,5081.25,2990.77,2609.29,2288.85,1831.08
0,0,0,0,167.849,625.62,1342.79,656.138,793.469,732.433,1419.09,3219.65,1709.01,961.318,762.951,3234.91,16510.301,19806.199,5645.84,3860.53,8346.68,10101.5,14251.9,22919.1,20645.5,9948.88,5035.48,2990.77,2533,2273.59,1876.86
0,0,0,0,228.885,625.62,1327.53,656.138,610.361,762.951,1373.31,3204.39,2014.19,885.023,823.987,3265.43,17013.801,19623.1,5813.69,4074.16,7904.17,10467.7,14053.6,23041.1,20874.301,9308,5279.62,3082.32,2517.74,2288.85,1998.93
0,0,0,0,213.626,625.62,1403.83,625.62,839.246,854.505,1495.38,3341.73,1800.56,717.174,808.728,3311.21,16754.4,19424.699,5859.46,4150.45,7965.21,10269.3,14313,23575.199,20614.9,9567.41,5477.99,3067.06,2533,2166.78,2121
0,0,0,0,167.849,564.584,1281.76,549.325,640.879,762.951,1342.79,3418.02,1678.49,885.023,808.728,3173.88,17319,19409.5,5661.1,3982.6,8133.06,10772.9,15014.9,22613.9,20126.6,9506.37,5249.1,3341.73,2655.07,2349.89,2044.71
0,0,0,0,244.144,671.397,1388.57,701.915,701.915,686.656,1327.53,3250.17,1983.67,854.505,808.728,3143.36,18143,19607.801,5508.51,4180.97,8789.2,10666.1,14892.8,23956.699,21912,9597.92,5477.99,3280.69,2502.48,2166.78,1953.15
